월(Monthly),구분1,구분2,LEVEL1,LEVEL2,값,증감,증감율,구성비,누계,누계구성비
2014-03,지방,제주,순계,조합,0,0,0,0,0,0
2014-03,지방,제주,누계,합계,0,0,0,0,0,0
2014-03,지방,제주,누계,분양,0,0,0,0,0,0
2014-03,지방,제주,누계,임대,0,0,0,0,0,0
2014-03,지방,제주,누계,조합,0,0,0,0,0,0
2014-04,합계,합계,순계,합계,38769,38769,38769,0,0,0
2014-04,합계,합계,순계,분양,24326,24326,24326,0,0,0
2014-04,합계,합계,순계,임대,8888,8888,8888,0,0,0
2014-04,합계,합계,순계,조합,5555,5555,5555,0,0,0
2014-04,합계,합계,누계,합계,79565,79565,79565,0,0,0
2014-04,합계,합계,누계,분양,55111,55111,55111,0,0,0
2014-04,합계,합계,누계,임대,17161,17161,17161,0,0,0
2014-04,합계,합계,누계,조합,7293,7293,7293,0,0,0
2014-04,수도권,소계,순계,합계,15594,15594,15594,0,0,0
2014-04,수도권,소계,순계,분양,9514,9514,9514,0,0,0
2014-04,수도권,소계,순계,임대,1919,1919,1919,0,0,0
2014-04,수도권,소계,순계,조합,4161,4161,4161,0,0,0
2014-04,수도권,소계,누계,합계,27602,27602,27602,0,0,0
2014-04,수도권,소계,누계,분양,17984,17984,17984,0,0,0
2014-04,수도권,소계,누계,임대,4257,4257,4257,0,0,0
2014-04,수도권,소계,누계,조합,5361,5361,5361,0,0,0
2014-04,수도권,서울,순계,합계,7659,7659,7659,0,0,0
2014-04,수도권,서울,순계,분양,2841,2841,2841,0,0,0
2014-04,수도권,서울,순계,임대,657,657,657,0,0,0
2014-04,수도권,서울,순계,조합,4161,4161,4161,0,0,0
2014-04,수도권,서울,누계,합계,13646,13646,13646,0,0,0
2014-04,수도권,서울,누계,분양,7310,7310,7310,0,0,0
2014-04,수도권,서울,누계,임대,1165,1165,1165,0,0,0
2014-04,수도권,서울,누계,조합,5171,5171,5171,0,0,0
2014-04,수도권,인천,순계,합계,2540,2540,2540,0,0,0
2014-04,수도권,인천,순계,분양,2540,2540,2540,0,0,0
2014-04,수도권,인천,순계,임대,0,0,0,0,0,0
2014-04,수도권,인천,순계,조합,0,0,0,0,0,0
2014-04,수도권,인천,누계,합계,2780,2780,2780,0,0,0
2014-04,수도권,인천,누계,분양,2780,2780,2780,0,0,0
2014-04,수도권,인천,누계,임대,0,0,0,0,0,0
2014-04,수도권,인천,누계,조합,0,0,0,0,0,0
2014-04,수도권,경기,순계,합계,5395,5395,5395,0,0,0
2014-04,수도권,경기,순계,분양,4133,4133,4133,0,0,0
2014-04,수도권,경기,순계,임대,1262,1262,1262,0,0,0
2014-04,수도권,경기,순계,조합,0,0,0,0,0,0
2014-04,수도권,경기,누계,합계,11176,11176,11176,0,0,0
2014-04,수도권,경기,누계,분양,7894,7894,7894,0,0,0
2014-04,수도권,경기,누계,임대,3092,3092,3092,0,0,0
2014-04,수도권,경기,누계,조합,190,190,190,0,0,0
2014-04,지방,소계,순계,합계,23175,23175,23175,0,0,0
2014-04,지방,소계,순계,분양,14812,14812,14812,0,0,0
2014-04,지방,소계,순계,임대,6969,6969,6969,0,0,0
2014-04,지방,소계,순계,조합,1394,1394,1394,0,0,0
2014-04,지방,소계,누계,합계,51963,51963,51963,0,0,0
2014-04,지방,소계,누계,분양,37127,37127,37127,0,0,0
2014-04,지방,소계,누계,임대,12904,12904,12904,0,0,0
2014-04,지방,소계,누계,조합,1932,1932,1932,0,0,0
2014-04,지방,부산,순계,합계,1377,1377,1377,0,0,0
2014-04,지방,부산,순계,분양,806,806,806,0,0,0
2014-04,지방,부산,순계,임대,41,41,41,0,0,0
2014-04,지방,부산,순계,조합,530,530,530,0,0,0
2014-04,지방,부산,누계,합계,8192,8192,8192,0,0,0
2014-04,지방,부산,누계,분양,6297,6297,6297,0,0,0
2014-04,지방,부산,누계,임대,1365,1365,1365,0,0,0
2014-04,지방,부산,누계,조합,530,530,530,0,0,0
2014-04,지방,대구,순계,합계,3988,3988,3988,0,0,0
2014-04,지방,대구,순계,분양,3197,3197,3197,0,0,0
2014-04,지방,대구,순계,임대,791,791,791,0,0,0
2014-04,지방,대구,순계,조합,0,0,0,0,0,0
2014-04,지방,대구,누계,합계,8844,8844,8844,0,0,0
2014-04,지방,대구,누계,분양,7875,7875,7875,0,0,0
2014-04,지방,대구,누계,임대,791,791,791,0,0,0
2014-04,지방,대구,누계,조합,178,178,178,0,0,0
2014-04,지방,광주,순계,합계,700,700,700,0,0,0
2014-04,지방,광주,순계,분양,0,0,0,0,0,0
2014-04,지방,광주,순계,임대,700,700,700,0,0,0
2014-04,지방,광주,순계,조합,0,0,0,0,0,0
2014-04,지방,광주,누계,합계,3062,3062,3062,0,0,0
2014-04,지방,광주,누계,분양,2318,2318,2318,0,0,0
2014-04,지방,광주,누계,임대,744,744,744,0,0,0
2014-04,지방,광주,누계,조합,0,0,0,0,0,0
2014-04,지방,대전,순계,합계,36,36,36,0,0,0
2014-04,지방,대전,순계,분양,36,36,36,0,0,0
2014-04,지방,대전,순계,임대,0,0,0,0,0,0
2014-04,지방,대전,순계,조합,0,0,0,0,0,0
2014-04,지방,대전,누계,합계,634,634,634,0,0,0
2014-04,지방,대전,누계,분양,92,92,92,0,0,0
2014-04,지방,대전,누계,임대,542,542,542,0,0,0
2014-04,지방,대전,누계,조합,0,0,0,0,0,0
2014-04,지방,울산,순계,합계,0,0,0,0,0,0
2014-04,지방,울산,순계,분양,0,0,0,0,0,0
2014-04,지방,울산,순계,임대,0,0,0,0,0,0
2014-04,지방,울산,순계,조합,0,0,0,0,0,0
2014-04,지방,울산,누계,합계,298,298,298,0,0,0
2014-04,지방,울산,누계,분양,298,298,298,0,0,0
2014-04,지방,울산,누계,임대,0,0,0,0,0,0
2014-04,지방,울산,누계,조합,0,0,0,0,0,0
2014-04,지방,세종,순계,합계,2971,2971,2971,0,0,0
2014-04,지방,세종,순계,분양,801,801,801,0,0,0
2014-04,지방,세종,순계,임대,2170,2170,2170,0,0,0
2014-04,지방,세종,순계,조합,0,0,0,0,0,0
2014-04,지방,세종,누계,합계,3542,3542,3542,0,0,0
2014-04,지방,세종,누계,분양,1372,1372,1372,0,0,0
2014-04,지방,세종,누계,임대,2170,2170,2170,0,0,0
2014-04,지방,세종,누계,조합,0,0,0,0,0,0
2014-04,지방,강원,순계,합계,667,667,667,0,0,0
2014-04,지방,강원,순계,분양,0,0,0,0,0,0
2014-04,지방,강원,순계,임대,667,667,667,0,0,0
2014-04,지방,강원,순계,조합,0,0,0,0,0,0
2014-04,지방,강원,누계,합계,1895,1895,1895,0,0,0
2014-04,지방,강원,누계,분양,716,716,716,0,0,0
2014-04,지방,강원,누계,임대,1179,1179,1179,0,0,0
2014-04,지방,강원,누계,조합,0,0,0,0,0,0
2014-04,지방,충북,순계,합계,2254,2254,2254,0,0,0
2014-04,지방,충북,순계,분양,1855,1855,1855,0,0,0
2014-04,지방,충북,순계,임대,0,0,0,0,0,0
2014-04,지방,충북,순계,조합,399,399,399,0,0,0
2014-04,지방,충북,누계,합계,4100,4100,4100,0,0,0
2014-04,지방,충북,누계,분양,3010,3010,3010,0,0,0
2014-04,지방,충북,누계,임대,691,691,691,0,0,0
2014-04,지방,충북,누계,조합,399,399,399,0,0,0
2014-04,지방,충남,순계,합계,2500,2500,2500,0,0,0
2014-04,지방,충남,순계,분양,1806,1806,1806,0,0,0
2014-04,지방,충남,순계,임대,694,694,694,0,0,0
2014-04,지방,충남,순계,조합,0,0,0,0,0,0
2014-04,지방,충남,누계,합계,3664,3664,3664,0,0,0
2014-04,지방,충남,누계,분양,1876,1876,1876,0,0,0
2014-04,지방,충남,누계,임대,1788,1788,1788,0,0,0
2014-04,지방,충남,누계,조합,0,0,0,0,0,0
2014-04,지방,전북,순계,합계,2063,2063,2063,0,0,0
2014-04,지방,전북,순계,분양,2063,2063,2063,0,0,0
2014-04,지방,전북,순계,임대,0,0,0,0,0,0
2014-04,지방,전북,순계,조합,0,0,0,0,0,0
2014-04,지방,전북,누계,합계,2445,2445,2445,0,0,0
2014-04,지방,전북,누계,분양,2445,2445,2445,0,0,0
2014-04,지방,전북,누계,임대,0,0,0,0,0,0
2014-04,지방,전북,누계,조합,0,0,0,0,0,0
2014-04,지방,전남,순계,합계,3595,3595,3595,0,0,0
2014-04,지방,전남,순계,분양,2184,2184,2184,0,0,0
2014-04,지방,전남,순계,임대,946,946,946,0,0,0
2014-04,지방,전남,순계,조합,465,465,465,0,0,0
2014-04,지방,전남,누계,합계,6160,6160,6160,0,0,0
2014-04,지방,전남,누계,분양,3177,3177,3177,0,0,0
2014-04,지방,전남,누계,임대,2518,2518,2518,0,0,0
2014-04,지방,전남,누계,조합,465,465,465,0,0,0
2014-04,지방,경북,순계,합계,1736,1736,1736,0,0,0
2014-04,지방,경북,순계,분양,776,776,776,0,0,0
2014-04,지방,경북,순계,임대,960,960,960,0,0,0
2014-04,지방,경북,순계,조합,0,0,0,0,0,0
2014-04,지방,경북,누계,합계,5258,5258,5258,0,0,0
2014-04,지방,경북,누계,분양,4298,4298,4298,0,0,0
2014-04,지방,경북,누계,임대,960,960,960,0,0,0
2014-04,지방,경북,누계,조합,0,0,0,0,0,0
2014-04,지방,경남,순계,합계,1244,1244,1244,0,0,0
2014-04,지방,경남,순계,분양,1244,1244,1244,0,0,0
2014-04,지방,경남,순계,임대,0,0,0,0,0,0
2014-04,지방,경남,순계,조합,0,0,0,0,0,0
2014-04,지방,경남,누계,합계,3825,3825,3825,0,0,0
2014-04,지방,경남,누계,분양,3309,3309,3309,0,0,0
2014-04,지방,경남,누계,임대,156,156,156,0,0,0
2014-04,지방,경남,누계,조합,360,360,360,0,0,0
2014-04,지방,제주,순계,합계,44,44,44,0,0,0
2014-04,지방,제주,순계,분양,44,44,44,0,0,0
2014-04,지방,제주,순계,임대,0,0,0,0,0,0
2014-04,지방,제주,순계,조합,0,0,0,0,0,0
2014-04,지방,제주,누계,합계,44,44,44,0,0,0
2014-04,지방,제주,누계,분양,44,44,44,0,0,0
2014-04,지방,제주,누계,임대,0,0,0,0,0,0
2014-04,지방,제주,누계,조합,0,0,0,0,0,0
2014-05,합계,합계,순계,합계,38509,38509,38509,0,0,0
2014-05,합계,합계,순계,분양,26583,26583,26583,0,0,0
2014-05,합계,합계,순계,임대,10532,10532,10532,0,0,0
2014-05,합계,합계,순계,조합,1394,1394,1394,0,0,0
2014-05,합계,합계,누계,합계,118074,118074,118074,0,0,0
2014-05,합계,합계,누계,분양,81694,81694,81694,0,0,0
2014-05,합계,합계,누계,임대,27693,27693,27693,0,0,0
2014-05,합계,합계,누계,조합,8687,8687,8687,0,0,0
2014-05,수도권,소계,순계,합계,20921,20921,20921,0,0,0
2014-05,수도권,소계,순계,분양,13449,13449,13449,0,0,0
2014-05,수도권,소계,순계,임대,7145,7145,7145,0,0,0
2014-05,수도권,소계,순계,조합,327,327,327,0,0,0
2014-05,수도권,소계,누계,합계,48523,48523,48523,0,0,0
2014-05,수도권,소계,누계,분양,31433,31433,31433,0,0,0
2014-05,수도권,소계,누계,임대,11402,11402,11402,0,0,0
2014-05,수도권,소계,누계,조합,5688,5688,5688,0,0,0
2014-05,수도권,서울,순계,합계,697,697,697,0,0,0
2014-05,수도권,서울,순계,분양,285,285,285,0,0,0
2014-05,수도권,서울,순계,임대,85,85,85,0,0,0
2014-05,수도권,서울,순계,조합,327,327,327,0,0,0
2014-05,수도권,서울,누계,합계,14343,14343,14343,0,0,0
2014-05,수도권,서울,누계,분양,7595,7595,7595,0,0,0
2014-05,수도권,서울,누계,임대,1250,1250,1250,0,0,0
2014-05,수도권,서울,누계,조합,5498,5498,5498,0,0,0
2014-05,수도권,인천,순계,합계,1244,1244,1244,0,0,0
2014-05,수도권,인천,순계,분양,1244,1244,1244,0,0,0
2014-05,수도권,인천,순계,임대,0,0,0,0,0,0
2014-05,수도권,인천,순계,조합,0,0,0,0,0,0
2014-05,수도권,인천,누계,합계,4024,4024,4024,0,0,0
2014-05,수도권,인천,누계,분양,4024,4024,4024,0,0,0
2014-05,수도권,인천,누계,임대,0,0,0,0,0,0
2014-05,수도권,인천,누계,조합,0,0,0,0,0,0
2014-05,수도권,경기,순계,합계,18980,18980,18980,0,0,0
2014-05,수도권,경기,순계,분양,11920,11920,11920,0,0,0
2014-05,수도권,경기,순계,임대,7060,7060,7060,0,0,0
2014-05,수도권,경기,순계,조합,0,0,0,0,0,0
2014-05,수도권,경기,누계,합계,30156,30156,30156,0,0,0
2014-05,수도권,경기,누계,분양,19814,19814,19814,0,0,0
2014-05,수도권,경기,누계,임대,10152,10152,10152,0,0,0
2014-05,수도권,경기,누계,조합,190,190,190,0,0,0
2014-05,지방,소계,순계,합계,17588,17588,17588,0,0,0
2014-05,지방,소계,순계,분양,13134,13134,13134,0,0,0
2014-05,지방,소계,순계,임대,3387,3387,3387,0,0,0
2014-05,지방,소계,순계,조합,1067,1067,1067,0,0,0
2014-05,지방,소계,누계,합계,69551,69551,69551,0,0,0
2014-05,지방,소계,누계,분양,50261,50261,50261,0,0,0
2014-05,지방,소계,누계,임대,16291,16291,16291,0,0,0
2014-05,지방,소계,누계,조합,2999,2999,2999,0,0,0
2014-05,지방,부산,순계,합계,1794,1794,1794,0,0,0
2014-05,지방,부산,순계,분양,1794,1794,1794,0,0,0
2014-05,지방,부산,순계,임대,0,0,0,0,0,0
2014-05,지방,부산,순계,조합,0,0,0,0,0,0
2014-05,지방,부산,누계,합계,9986,9986,9986,0,0,0
2014-05,지방,부산,누계,분양,8091,8091,8091,0,0,0
2014-05,지방,부산,누계,임대,1365,1365,1365,0,0,0
2014-05,지방,부산,누계,조합,530,530,530,0,0,0
2014-05,지방,대구,순계,합계,1225,1225,1225,0,0,0
2014-05,지방,대구,순계,분양,1225,1225,1225,0,0,0
2014-05,지방,대구,순계,임대,0,0,0,0,0,0
2014-05,지방,대구,순계,조합,0,0,0,0,0,0
2014-05,지방,대구,누계,합계,10069,10069,10069,0,0,0
2014-05,지방,대구,누계,분양,9100,9100,9100,0,0,0
2014-05,지방,대구,누계,임대,791,791,791,0,0,0
2014-05,지방,대구,누계,조합,178,178,178,0,0,0
2014-05,지방,광주,순계,합계,1491,1491,1491,0,0,0
2014-05,지방,광주,순계,분양,1071,1071,1071,0,0,0
2014-05,지방,광주,순계,임대,209,209,209,0,0,0
2014-05,지방,광주,순계,조합,211,211,211,0,0,0
2014-05,지방,광주,누계,합계,4553,4553,4553,0,0,0
2014-05,지방,광주,누계,분양,3389,3389,3389,0,0,0
2014-05,지방,광주,누계,임대,953,953,953,0,0,0
2014-05,지방,광주,누계,조합,211,211,211,0,0,0
2014-05,지방,대전,순계,합계,1599,1599,1599,0,0,0
2014-05,지방,대전,순계,분양,909,909,909,0,0,0
2014-05,지방,대전,순계,임대,690,690,690,0,0,0
2014-05,지방,대전,순계,조합,0,0,0,0,0,0
2014-05,지방,대전,누계,합계,2233,2233,2233,0,0,0
2014-05,지방,대전,누계,분양,1001,1001,1001,0,0,0
2014-05,지방,대전,누계,임대,1232,1232,1232,0,0,0
2014-05,지방,대전,누계,조합,0,0,0,0,0,0
2014-05,지방,울산,순계,합계,24,24,24,0,0,0
2014-05,지방,울산,순계,분양,24,24,24,0,0,0
2014-05,지방,울산,순계,임대,0,0,0,0,0,0
2014-05,지방,울산,순계,조합,0,0,0,0,0,0
2014-05,지방,울산,누계,합계,322,322,322,0,0,0
2014-05,지방,울산,누계,분양,322,322,322,0,0,0
2014-05,지방,울산,누계,임대,0,0,0,0,0,0
2014-05,지방,울산,누계,조합,0,0,0,0,0,0
2014-05,지방,세종,순계,합계,0,0,0,0,0,0
2014-05,지방,세종,순계,분양,0,0,0,0,0,0
2014-05,지방,세종,순계,임대,0,0,0,0,0,0
2014-05,지방,세종,순계,조합,0,0,0,0,0,0
2014-05,지방,세종,누계,합계,3542,3542,3542,0,0,0
2014-05,지방,세종,누계,분양,1372,1372,1372,0,0,0
2014-05,지방,세종,누계,임대,2170,2170,2170,0,0,0
2014-05,지방,세종,누계,조합,0,0,0,0,0,0
2014-05,지방,강원,순계,합계,0,0,0,0,0,0
2014-05,지방,강원,순계,분양,0,0,0,0,0,0
2014-05,지방,강원,순계,임대,0,0,0,0,0,0
2014-05,지방,강원,순계,조합,0,0,0,0,0,0
2014-05,지방,강원,누계,합계,1895,1895,1895,0,0,0
2014-05,지방,강원,누계,분양,716,716,716,0,0,0
2014-05,지방,강원,누계,임대,1179,1179,1179,0,0,0
2014-05,지방,강원,누계,조합,0,0,0,0,0,0
2014-05,지방,충북,순계,합계,1113,1113,1113,0,0,0
2014-05,지방,충북,순계,분양,865,865,865,0,0,0
2014-05,지방,충북,순계,임대,248,248,248,0,0,0
2014-05,지방,충북,순계,조합,0,0,0,0,0,0
2014-05,지방,충북,누계,합계,5213,5213,5213,0,0,0
2014-05,지방,충북,누계,분양,3875,3875,3875,0,0,0
2014-05,지방,충북,누계,임대,939,939,939,0,0,0
2014-05,지방,충북,누계,조합,399,399,399,0,0,0
2014-05,지방,충남,순계,합계,2181,2181,2181,0,0,0
2014-05,지방,충남,순계,분양,2181,2181,2181,0,0,0
2014-05,지방,충남,순계,임대,0,0,0,0,0,0
2014-05,지방,충남,순계,조합,0,0,0,0,0,0
2014-05,지방,충남,누계,합계,5845,5845,5845,0,0,0
2014-05,지방,충남,누계,분양,4057,4057,4057,0,0,0
2014-05,지방,충남,누계,임대,1788,1788,1788,0,0,0
2014-05,지방,충남,누계,조합,0,0,0,0,0,0
2014-05,지방,전북,순계,합계,1502,1502,1502,0,0,0
2014-05,지방,전북,순계,분양,392,392,392,0,0,0
2014-05,지방,전북,순계,임대,860,860,860,0,0,0
2014-05,지방,전북,순계,조합,250,250,250,0,0,0
2014-05,지방,전북,누계,합계,3947,3947,3947,0,0,0
2014-05,지방,전북,누계,분양,2837,2837,2837,0,0,0
2014-05,지방,전북,누계,임대,860,860,860,0,0,0
2014-05,지방,전북,누계,조합,250,250,250,0,0,0
2014-05,지방,전남,순계,합계,3216,3216,3216,0,0,0
2014-05,지방,전남,순계,분양,2411,2411,2411,0,0,0
2014-05,지방,전남,순계,임대,805,805,805,0,0,0
2014-05,지방,전남,순계,조합,0,0,0,0,0,0
2014-05,지방,전남,누계,합계,9376,9376,9376,0,0,0
2014-05,지방,전남,누계,분양,5588,5588,5588,0,0,0
2014-05,지방,전남,누계,임대,3323,3323,3323,0,0,0
2014-05,지방,전남,누계,조합,465,465,465,0,0,0
2014-05,지방,경북,순계,합계,354,354,354,0,0,0
2014-05,지방,경북,순계,분양,354,354,354,0,0,0
2014-05,지방,경북,순계,임대,0,0,0,0,0,0
2014-05,지방,경북,순계,조합,0,0,0,0,0,0
2014-05,지방,경북,누계,합계,5612,5612,5612,0,0,0
2014-05,지방,경북,누계,분양,4652,4652,4652,0,0,0
2014-05,지방,경북,누계,임대,960,960,960,0,0,0
2014-05,지방,경북,누계,조합,0,0,0,0,0,0
2014-05,지방,경남,순계,합계,3089,3089,3089,0,0,0
2014-05,지방,경남,순계,분양,1908,1908,1908,0,0,0
2014-05,지방,경남,순계,임대,575,575,575,0,0,0
2014-05,지방,경남,순계,조합,606,606,606,0,0,0
2014-05,지방,경남,누계,합계,6914,6914,6914,0,0,0
2014-05,지방,경남,누계,분양,5217,5217,5217,0,0,0
2014-05,지방,경남,누계,임대,731,731,731,0,0,0
2014-05,지방,경남,누계,조합,966,966,966,0,0,0
2014-05,지방,제주,순계,합계,0,0,0,0,0,0
2014-05,지방,제주,순계,분양,0,0,0,0,0,0
2014-05,지방,제주,순계,임대,0,0,0,0,0,0
2014-05,지방,제주,순계,조합,0,0,0,0,0,0
2014-05,지방,제주,누계,합계,44,44,44,0,0,0
2014-05,지방,제주,누계,분양,44,44,44,0,0,0
2014-05,지방,제주,누계,임대,0,0,0,0,0,0
2014-05,지방,제주,누계,조합,0,0,0,0,0,0
2014-06,합계,합계,순계,합계,28879,28879,28879,0,0,0
2014-06,합계,합계,순계,분양,21409,21409,21409,0,0,0
2014-06,합계,합계,순계,임대,6801,6801,6801,0,0,0
2014-06,합계,합계,순계,조합,669,669,669,0,0,0
2014-06,합계,합계,누계,합계,146953,146953,146953,0,0,0
2014-06,합계,합계,누계,분양,103103,103103,103103,0,0,0
2014-06,합계,합계,누계,임대,34494,34494,34494,0,0,0
2014-06,합계,합계,누계,조합,9356,9356,9356,0,0,0
2014-06,수도권,소계,순계,합계,3917,3917,3917,0,0,0
2014-06,수도권,소계,순계,분양,2998,2998,2998,0,0,0
2014-06,수도권,소계,순계,임대,392,392,392,0,0,0
2014-06,수도권,소계,순계,조합,527,527,527,0,0,0
2014-06,수도권,소계,누계,합계,52440,52440,52440,0,0,0
2014-06,수도권,소계,누계,분양,34431,34431,34431,0,0,0
2014-06,수도권,소계,누계,임대,11794,11794,11794,0,0,0
2014-06,수도권,소계,누계,조합,6215,6215,6215,0,0,0
2014-06,수도권,서울,순계,합계,1521,1521,1521,0,0,0
2014-06,수도권,서울,순계,분양,602,602,602,0,0,0
2014-06,수도권,서울,순계,임대,392,392,392,0,0,0
2014-06,수도권,서울,순계,조합,527,527,527,0,0,0
2014-06,수도권,서울,누계,합계,15864,15864,15864,0,0,0
2014-06,수도권,서울,누계,분양,8197,8197,8197,0,0,0
2014-06,수도권,서울,누계,임대,1642,1642,1642,0,0,0
2014-06,수도권,서울,누계,조합,6025,6025,6025,0,0,0
2014-06,수도권,인천,순계,합계,0,0,0,0,0,0
2014-06,수도권,인천,순계,분양,0,0,0,0,0,0
2014-06,수도권,인천,순계,임대,0,0,0,0,0,0
2014-06,수도권,인천,순계,조합,0,0,0,0,0,0
2014-06,수도권,인천,누계,합계,4024,4024,4024,0,0,0
2014-06,수도권,인천,누계,분양,4024,4024,4024,0,0,0
2014-06,수도권,인천,누계,임대,0,0,0,0,0,0
2014-06,수도권,인천,누계,조합,0,0,0,0,0,0
2014-06,수도권,경기,순계,합계,2396,2396,2396,0,0,0
2014-06,수도권,경기,순계,분양,2396,2396,2396,0,0,0
