시행업체명,시공업체명,사업구분명,지역구분코드,지역상세구분코드,지역구분코드명,지역상세구분코드명,사업규모내용,사업구분명,총세대수,일반분양세대수,조합원세대수,임대보증세대수,분양가격,모집공고승인일자,분양개시일자
케이비부동산신탁(주),"파크종합건설(주),태원건설산업(주)",청주시 봉명동 리치먼드시티 도시형생활주택(1857-1번지 일원),09,0961,충청북도,충북 청주시 흥덕구,"최저 -2 층 ~ 최고 18층, 2동",일반분양,320,296,0,0,10402411,20211231,
대한토지신탁(주),"금호건설(주),",진천군 이월면 송림리 451-1 일원 공동주택(진천 금호어울림 센트럴파크),09,0965,충청북도,충북 진천군,"최저 -1 층 ~ 최고 20층, 4동",일반분양,378,378,0,0,8300334,20211229,20220207
교보자산신탁(주),"(주)대우건설,",음성군 대소면 성본리 성본산업단지 B3블록(음성 푸르지오 더퍼스트),09,0969,충청북도,충북 음성군,"최저 -2 층 ~ 최고 29층, 10동",일반분양,1048,1048,0,0,9296106,20211222,20220124
(주)동문,"동문건설(주),",음성 성본산업단지 B5BL 동문 디이스트,09,0969,충청북도,충북 음성군,"최저 -2 층 ~ 최고 29층, 7동",일반분양,688,687,0,0,9299955,20211221,20220124
대한토지신탁(주),"디엘건설(주),",진천군 성석리 공동주택(e편한세상 진천 로얄하임),09,0965,충청북도,충북 진천군,"최저 -1 층 ~ 최고 26층, 5동",일반분양,400,400,0,0,8526620,20210422,20210518
(주)칸타빌,"(주)대원건설,",증평 송산지구 B-1BL 대원칸타빌,09,0978,충청북도,충북 증평군,"최저 -2 층 ~ 최고 25층, 5동",일반분양,330,330,0,0,8497912,20210415,20210517
(주)반도건설,"(주)반도건설,",오창각리 지역주택조합 아파트(오창 반도 유보라 퍼스티지),09,0964,충청북도,충북 청주시 청원구,"최저 -4 층 ~ 최고 25층, 9동",지역조합,602,241,331,0,9359438,,20210715
(주)호반건설,"(주)호반건설,",청주 동남지구 B8블록 호반써밋 브룩사이드,09,0960,충청북도,충북 청주시 상당구,"최저 -2 층 ~ 최고 25층, 14동",일반분양,1233,1215,0,0,9179765,20210225,20210329
(주)하나자산신탁,"(주)한화건설,",서충주신도시 4-1BL 한화 포레나,09,0980,충청북도,충북 충주시,"최저 -1 층 ~ 최고 20층, 6동",일반분양,478,478,0,0,9497050,20210618,20210725
(주)하나자산신탁,"(주)우석건설,",서충주신도시 B3BL 월드메르디앙 엔라체,09,0980,충청북도,충북 충주시,"최저 -1 층 ~ 최고 15층, 5동",일반분양,289,274,0,0,8198498,20210623,20210726
(주)코람코자산신탁,"(주)모아종합건설,",충주시 봉방동 일원 주상복합 신축공사(충주 모아미래도),09,0980,충청북도,충북 충주시,"최저 -2 층 ~ 최고 30층, 3동",일반분양,330,330,0,0,9857486,,20210726
(주)이지개발산업,"(주)동양건설산업,(주)라인산업",오송역 파라곤 센트럴시티(청주 오송 제2생명과학단지 B2블럭),09,0961,충청북도,충북 청주시 흥덕구,"최저 -2 층 ~ 최고 25층, 19동",일반분양,2534,2415,0,0,8921918,,20210702
(주)한국토지신탁,"금강종합건설(주),청인건설(주)",증평 미암리 코아루 휴티스,09,0978,충청북도,충북 증평군,"최저 -2 층 ~ 최고 18층, 12동",일반분양,776,770,0,0,7937001,20191107,20191202
복대2구역주택재개발정비사업조합,"(주)포스코건설,",복대2구역 주택재개발정비사업,09,0961,충청북도,충북 청주시 흥덕구,"최저 2 층 ~ 최고 25층, 11동",재개발,993,746,180,60,10176741,20210830,
(주)에이피글로벌,"(주)반도건설,",내포신도시 반도유보라 마크에디션(RC-2블럭),10,1050,충청남도,충남 홍성군,"최저 -3 층 ~ 최고 25층, 12동",일반분양,1149,955,0,0,9458329,20211123,20211228
중봉건설(주),"중흥토건(주),",충남내포신도시 RH-3블록 중흥S-클래스 더시티,10,1040,충청남도,충남 예산군,"최저 -2 층 ~ 최고 29층, 15동",일반분양,1120,1120,0,0,9339604,20211007,20211108
케이비부동산신탁(주),",",아산 탕정 월드메르디앙 웰리지 도시형생활주택 B동,10,1036,충청남도,충남 아산시,"최저 -3 층 ~ 최고 13층, 1동",일반분양,215,200,0,0,15414181,20220317,
케이비부동산신탁(주),",",아산 탕정 월드메르디앙 웰리지 도시형생활주택 A동,10,1036,충청남도,충남 아산시,"최저 -3 층 ~ 최고 13층, 1동",일반분양,215,199,0,0,15307120,,20220124
(주)동원개발,"(주)동원개발,",천안 성성 비스타동원 (성성4지구 A1BL),10,1032,충청남도,충남 천안시 서북구,"최저 -2 층 ~ 최고 39층, 8동",일반분양,1195,1195,0,0,13749972,20220124,
(주)대우건설,"(주)대우건설,",당진 푸르지오 클라테르,10,1043,충청남도,충남 당진시,"최저 -3 층 ~ 최고 27층, 7동",지역조합,667,333,334,0,9840611,20211126,20211227
한국자산신탁(주),"(주)알비디케이콘스,",라피아노 천안아산 도시형생활주택,10,1036,충청남도,충남 아산시,"최저 -1 층 ~ 최고 3층, 21동",일반분양,95,95,0,0,30003626,20211206,
한국투자부동산신탁(주),"대창기업(주),",공주 유구 ZOOM파크,10,1014,충청남도,충남 공주시,"최저 -2 층 ~ 최고 19층, 4동",일반분양,286,286,0,0,8495433,20211122,20211228
(주)서희건설,"(주)서희건설,",천안첨단 지역주택조합 아파트,10,1032,충청남도,충남 천안시 서북구,"최저 -2 층 ~ 최고 25층, 9동",지역조합,653,294,359,0,9552587,,20210531
한국자산신탁(주),"현대엔지니어링(주),",힐스테이트 모종 네오루체,10,1036,충청남도,충남 아산시,"최저 -1 층 ~ 최고 27층, 9동",일반분양,927,927,0,0,10850454,20210416,20210510
교보자산신탁(주),"(주)한양,",천안 풍세 공동주택(천안 한양수자인 에코시티),10,1031,충청남도,충남 천안시 동남구,"최저 -2 층 ~ 최고 29층, 30동",일반분양,3200,3200,0,0,8603181,20210326,20210427
(주)무궁화신탁,"(주)포스코건설,",충남 아산시 배방읍 북수리 389일원(더샵 센트로),10,1036,충청남도,충남 아산시,"최저 -2 층 ~ 최고 28층, 11동",일반분양,958,939,0,0,10499602,20210311,20210412
우리자산신탁(주),"지에스건설(주),",충남 계룡대실지구 공동5블럭 계룡 자이,10,1021,충청남도,충남 계룡시,"최저 -3 층 ~ 최고 25층, 7동",일반분양,608,600,0,0,9922516,20210304,20210405
디아이개발(주),"대방산업개발(주),",충남내포신도시 2차 대방엘리움더센트럴(RH5-1블록),10,1050,충청남도,충남 홍성군,"최저 -2 층 ~ 최고 24층, 13동",일반분양,831,831,0,0,9053139,20210226,20210330
(주)하나자산신탁,"지에스건설(주),",충남홍성자이(홍성군 고암리 공동주택 신축공사),10,1050,충청남도,충남 홍성군,"최저 -1 층 ~ 최고 20층, 6동",일반분양,483,483,0,0,10351199,20210927,
우리자산신탁(주),"(주)포스코건설,",더샵 천안레이크마크,10,1032,충청남도,충남 천안시 서북구,"최저 -2 층 ~ 최고 28층, 4동",일반분양,411,411,0,0,10534843,20210927,
코리아신탁(주),"(주)한라,",아산 스마트밸리 일반산업단지 C2BL,10,1036,충청남도,충남 아산시,"최저 2 층 ~ 최고 27층, 11동",일반분양,998,998,0,0,10489997,20210906,
(주)이지개발산업,"(주)라인산업,",충남 내포신도시 이지더원 3차,10,1040,충청남도,충남 예산군,"최저 -2 층 ~ 최고 26층, 15동",일반분양,984,954,0,0,9199727,20210729,20210830
(주)이지아산산업,"(주)라인산업,",충남 아산 테크노밸리 6차 이지더원,10,1036,충청남도,충남 아산시,"최저 -2 층 ~ 최고 25층, 12동",일반분양,822,822,0,0,9229976,20210809,20210906
미래도이엔씨(주),"미래도이엔씨(주),(주)모아종합건설",충남내포신도시 모아미래도 메가시티(RH5-2블록) 1차,10,1050,충청남도,충남 홍성군,"최저 -2 층 ~ 최고 24층, 10동",일반분양,887,870,0,0,9057983,,20210816
(주)한국토지신탁,"동부건설(주),",당진 센트레빌 르네블루 2차(당진 수청1지구 44B-1L),10,1043,충청남도,충남 당진시,"최저 -3 층 ~ 최고 29층, 12동",일반분양,1460,1460,0,0,9615677,20210707,20210809
교보자산신탁(주),"디엘이앤씨(주),",서산시 석림동 181-9번지 일원 공동주택(e편한세상 석림 더노블),10,1056,충청남도,충남 서산시,"최저 -3 층 ~ 최고 20층, 8동",일반분양,523,523,0,0,9783093,20210527,20210628
아시아신탁(주),"효성중공업(주),",아산 스마트밸리 일반산업단지 C1BL,10,1036,충청남도,충남 아산시,"최저 -1 층 ~ 최고 20층, 10동",일반분양,704,704,0,0,10449852,20210705,
아시아신탁(주),"(주)한화건설,",포레나천안신부아파트,10,1031,충청남도,충남 천안시 동남구,"최저 -2 층 ~ 최고 29층, 6동",일반분양,602,602,0,0,10549998,20210823,
대우조선해양건설(주),"대우조선해양건설(주),",서산석림 지역주택조합 아파트(서산 엘크루 에듀포레),10,1056,충청남도,충남 서산시,"최저 -2 층 ~ 최고 20층, 6동",지역조합,266,158,108,0,9688200,20210528,20210623
(주)하나자산신탁,"대창기업(주),",충남 아산 용화남산2지구 아파트(아산 ZOOM파크),10,1036,충청남도,충남 아산시,"최저 -3 층 ~ 최고 24층, 9동",일반분양,763,763,0,0,9204037,20210430,20210601
스마트시티더원피에프브이(주),"(주)호반건설,",아산탕정 일반산업단지 D1-1블럭 호반써밋 그랜드마크1,10,1036,충청남도,충남 아산시,"최저 -2 층 ~ 최고 28층, 8동",일반분양,776,756,0,0,10499879,20210119,
아시아신탁(주),"(주)호반산업,",아산탕정일반산업단지 D3-1BL 공동주택,10,1036,충청남도,충남 아산시,"최저 -2 층 ~ 최고 28층, 6동",일반분양,495,489,0,0,10499819,20201210,
(주)호반건설,"(주)호반건설,",탕정일반산업단지 D1-2BL(아산탕정스마트시티 2차),10,1036,충청남도,충남 아산시,"최저 -2 층 ~ 최고 28층, 8동",일반분양,827,817,0,0,10499607,20210123,
(주)하나자산신탁,"(주)대우건설,",서산 예천동 푸르지오 더 센트럴,10,1056,충청남도,충남 서산시,"최저 0 층 ~ 최고 0층, 10동",일반분양,879,861,0,0,9645251,20200729,20200901
천안주공4단지 주택재건축정비사업조합,"극동건설(주),",천안주공4단지아파트 주택재건축정비사업,10,1031,충청남도,충남 천안시 동남구,"최저 -2 층 ~ 최고 29층, 10동",재건축,1225,632,593,0,9858525,,20220102
(주)호반산업,"(주)호반산업,",당진수청2지구 RH2BL 공동주택 호반,10,1043,충청남도,충남 당진시,"최저 -2 층 ~ 최고 29층, 12동",일반분양,1010,998,0,0,8849933,20201008,20201110
한성건설(주),"한성건설(주),",아산 배방 한성필하우스 테라스인포레,10,1036,충청남도,충남 아산시,"최저 -2 층 ~ 최고 4층, 9동",일반분양,136,136,0,0,10554328,20191126,
(주)무궁화신탁,"두산건설(주),",천안 청당동 공동주택 신축공사(두산위브),10,1031,충청남도,충남 천안시 동남구,"최저 -2 층 ~ 최고 26층, 9동",일반분양,676,655,0,0,9429853,20200821,20200921
(주)금성백조건설,"(주)금성백조건설,(주)금성백조주택",아산 탕정지구 2-A3BL 금성백조 예미지,10,1036,충청남도,충남 아산시,"최저 -1 층 ~ 최고 32층, 8동",일반분양,800,791,0,0,11509777,20211227,
(주)청우건설,"(주)청우건설,우미건설(주)",군산 신역세권 D2BL 공동주택 신축공사,11,1173,전라북도,전북 군산시,"최저 -2 층 ~ 최고 25층, 8동",일반분양,660,660,0,0,9669665,,20220107
(주)제일건설,"(주)제일건설,",군산 은파 오투그란데 레이크원,11,1173,전라북도,전북 군산시,"최저 2 층 ~ 최고 22층, 6동",일반분양,399,399,0,0,9379658,20211124,20220103
(주)영무건설,"(주)영무산업개발,",송학동 3차 영무예다음,11,1170,전라북도,전북 익산시,"최저 -1 층 ~ 최고 28층, 11동",일반분양,816,816,0,0,9441399,20211119,20211213
(주)유앤아이디앤씨,"(주)유탑건설,(주)유탑엔지니어링",남원 월락 유탑 유블레스 킹덤,11,1190,전라북도,전북 남원시,"최저 -2 층 ~ 최고 19층, 4동",일반분양,359,359,0,0,10242628,20220124,
(주)한국토지신탁,"지에스건설(주),",익산자이 그랜드파크(익산 마동공원 공동주택 신축공사),11,1170,전라북도,전북 익산시,"최저 -3 층 ~ 최고 38층, 9동",일반분양,1431,1431,0,0,11954188,20220120,
(주)에버종합건설,"(주)제일건설,",익산 미륵산 더 테라스 오투그란데 2차,11,1170,전라북도,전북 익산시,"최저 1 층 ~ 최고 3층, 11동",일반분양,96,96,0,0,11659891,20220110,
아시아신탁(주),",",익산 모현동 유블레스 랜드마크 47,11,1170,전라북도,전북 익산시,"최저 -4 층 ~ 최고 47층, 2동",일반분양,343,343,0,0,10799824,20211227,
(주)무궁화신탁,"제일건설(주),",수도산근린공원 공동주택 신축사업(익산 제일풍경채 센트럴파크),11,1170,전라북도,전북 익산시,"최저 -2 층 ~ 최고 27층, 12동",일반분양,1566,1566,0,0,10286571,20211224,
(주)무궁화신탁,"남양건설(주),",전라북도 순창군 순창읍 교성리 376번지 일원(순창 남양 휴튼),11,1195,전라북도,전북 순창군,"최저 -1 층 ~ 최고 18층, 7동",일반분양,378,378,0,0,8120994,20210119,20210204
(주)에버종합건설,"(주)제일건설,",남원 신정동 오투그란데 2차,11,1190,전라북도,전북 남원시,"최저 2 층 ~ 최고 15층, 6동",일반분양,226,226,0,0,9170488,20211115,20211215
양우건설(주),"양우건설(주),",완주이서지역주택조합 공동주택 신축공사,11,1165,전라북도,전북 완주군,"최저 -1 층 ~ 최고 15층, 10동",지역조합,490,219,271,0,8699995,20210930,20211103
우리자산신탁(주),"계성건설(주),",김제 검산 이지움 라프라임,11,1176,전라북도,전북 김제시,"최저 -2 층 ~ 최고 27층, 1동",일반분양,188,188,0,0,8680761,20210806,20210906
아시아신탁(주),"현대건설(주),",힐스테이트 익산(익산시 마동 24-5 공동주택 신축공사),11,1170,전라북도,전북 익산시,"최저 -2 층 ~ 최고 29층, 6동",일반분양,454,454,0,0,10233642,20210816,
대한토지신탁(주),"(주)대우건설,",전북 익산시 왕궁면 국가식품클러스터 공동주택 신축공사(익산 푸르지오 더퍼스트),11,1170,전라북도,전북 익산시,"최저 -2 층 ~ 최고 22층, 11동",일반분양,687,674,0,0,8671237,20210604,20210705
(주)에버종합건설,"(주)제일건설,",전북 익산시 황등 오투그란데 디에디션,11,1170,전라북도,전북 익산시,"최저 2 층 ~ 최고 22층, 1동",일반분양,133,120,0,0,8156257,20210610,20210712
(주)모아종합건설,"(주)미래도건설,",완주복합행정타운 모아미래도 센트럴시티 3차,11,1165,전라북도,전북 완주군,"최저 -1 층 ~ 최고 15층, 6동",일반분양,315,309,0,0,8049943,,20210614
(주)하나자산신탁,"에이치디씨현대산업개발(주),",군산 지곡동 호수공원 아이파크,11,1173,전라북도,전북 군산시,"최저 -3 층 ~ 최고 29층, 11동",일반분양,665,665,0,0,10102388,20210531,
(주)모아종합건설,"(주)모아종합건설,모아건설(주)",완주복합행정타운 모아미래도 센트럴시티 1차,11,1165,전라북도,전북 완주군,"최저 -1 층 ~ 최고 18층, 13동",일반분양,905,879,0,0,8665896,20201207,20210111
(주)에버종합건설,"(주)제일건설,",전북 남원시 신정동 오투그란데 아파트,11,1190,전라북도,전북 남원시,"최저 2 층 ~ 최고 15층, 8동",일반분양,461,449,0,0,8016639,20201028,20201130
(주)아람주택,"(주)광신종합건설,",익산 수도산 광신프로그레스 아파트,11,1170,전라북도,전북 익산시,"최저 -1 층 ~ 최고 28층, 5동",일반분양,358,345,0,0,9149590,20201201,20210104
우미건설(주),"우미건설(주),",완주 삼봉지구 B-1블럭 우미린,11,1165,전라북도,전북 완주군,"최저 -1 층 ~ 최고 25층, 9동",일반분양,818,818,0,0,8389905,20201022,20201123
(주)제일건설,"(주)제일건설,",익산 오투그란데 글로벌카운티,11,1170,전라북도,전북 익산시,"최저 -1 층 ~ 최고 20층, 3동",일반분양,202,197,0,0,8072920,20191010,20191104
우리자산신탁(주),"(주)포스코건설,",군산 디오션시티 A4BL 더샵,11,1173,전라북도,전북 군산시,"최저 -2 층 ~ 최고 29층, 7동",일반분양,998,973,0,0,7968465,20190501,20190527
