Date_x,이자보상율,"EPS(지배, Adj.)(원/주)",매입채무회전율,재고자산회전율(비율),당기순이익(천원),유동자산(천원),매출총이익(천원),유동비율(비율),인당매출s,Opex Margin,이익잉여금(천원),매출액(천원),부채총계(천원),매출액증가율(YoY)(연도),영업이익증가율(YoY)(연도),매출액이익률(비율),채무총계,EBITDA2증가율(YoY)(비율),순이익률(비율),순이익증가율(YoY)(비율),ROA(비율),유형자산감상비 누계,영업이익(천원),매출채권회전율,운전자본증감(천원),순부채(천원),ROE(지배)(비율),SG&A,인당순이익s,무형자산회전율s,매출원가(천원),부채비율(비율),EBIT(천원),EPS증가율(YoY)(비율),투자비 대비 매출 (Rev/GI)s,자산총계(천원),영업이익률(비율),Gross Investment (GI),비유동자산(천원),단기투자자산,ROGI(%),무형자산,총자산회전율(비율),비유동비율(천원),자본금(천원),"BPS(지배, Adj.)(원/주)",Free Cash Flow2(천원),인당영업이익s,무형자산감상비 누계,EBITDA2(천원),현금배당성향(%),자기자본비율,EBITDA2마진율(비율),CAPEX(천원),BPS증가율(YoY)(비율),close,close_weighted,EV_EBITDA,PBR
2011-09-01,3756.410256410256,0.73,11.85769230769231,0.4199895068205666,227.1,3812,676.1,3.66,0.04497301966370593,0.201686445971268,3342,1601.0,1165,0.3156380968033528,0.2833990363556722,40.36,0,0.2669866916442258,14.19,0.1148748159057438,18.17,-429,293.0,-7.726833976833977,-177.9,-2291,23.26,353.2,0.006655168705658902,64.56295630878016,924.9,29.57603452652958,293.0,1.212121212121212,2.803161856430283,5104,18.3,2175,1292,2291,0.5296150049358341,103,1.23,0.3279187817258883,3,5.493690685054457,426.4,0.008367899837997878,-98,324.64,0.0,77.17476489028213,20.28,74.11,-0.1947943358752445,35.82723113978395,33.79,14.05,4.81
2011-12-01,2095.918367346939,0.39,13.48194444444444,0.4071708272148801,240.1,4086,693.0,3.38,0.04445315904139434,0.2046643024583759,3583,1663.7,1555,0.2694185869067605,0.2596075224856911,39.71,0,0.2486872812135354,14.43,0.1644034917555772,17.51,-456,308.1,-5.853976073187896,-225.8,-2432,23.45,352.5,0.006416122004357299,66.12066339161329,970.7,39.33721224386542,308.1,0.1818181818181819,2.88005560842943,5508,18.52,2075,1422,2432,0.5853721349472057,98,1.21,0.359726789779914,3,4.782146485774234,586.9,0.008253449527959332,-98,342.44,0.0,71.7683369644154,20.58,124.56,-0.2469598160470825,31.19443078921708,35.555,13.48,4.93
2012-03-01,4075.641025641025,0.39,8.89,0.4077436263998094,243.7,4197,733.5,4.11,0.04828423911421494,0.21065856366505,3826,1711.3,1301,0.247939911033326,0.1978146194423511,40.83,0,0.2310671695036184,14.24,0.1699471915506481,17.83,-483,317.9,-34.29458917835672,-176.7,-2491,22.6,373.0,0.006867152137364331,67.79856792872317,977.9,29.7916189603847,325.7,0.1818181818181819,2.914411513089536,5668,19.03,2457,1471,2491,0.5286219081272084,93,1.25,0.3368445156858255,3,4.381687482158803,41.3,0.008887715004824864,-98,362.34,0.0,77.04657727593506,21.17,60.45,-0.1624166242435873,31.42008084497125,30.38,15.7,5.36
2012-06-01,1095.709570957096,0.41,9.673076923076923,0.4323699421965318,251.9,4152,789.2,3.61,0.0519642263805573,0.2216466131907308,4078,1795.2,1562,0.2087260974952869,0.2296296296296296,41.98,0,0.3357952076997626,14.03,0.2110576923076923,18.22,-515,332.0,-14.97247706422018,-203.6,-2346,23.94,391.3,0.007386436664975478,71.55577796007114,1006.0,38.17204301075269,362.3,-0.3880597014925374,2.995375306961341,5654,20.18,2359,1502,2346,0.5675104556460489,87,1.28,0.3670576735092864,3,5.049670966667923,287.1,0.00960219257667552,-98,399.71,0.0,72.37354085603113,22.27,78.32,-0.03372404685305896,34.49624974224565,32.21,11.14,4.39
2012-09-01,1161.437908496732,0.46,9.790990990990991,0.4164905328049318,276.9,4542,804.9,3.56,0.05558085375195233,0.2248770946767458,4355,1891.7,1535,0.18157401623985,0.2129692832764505,40.46,0,0.3253141941843274,14.64,0.2192866578599735,18.06,-552,355.4,-10.25311653116531,-70.2,-2632,23.79,379.5,0.007968464300991832,77.5086795487737,1086.8,33.57392825896763,388.9,-0.3698630136986301,2.989669453324453,6107,20.56,2590,1565,2632,0.5813221406086044,88,1.26,0.3423009623797025,3,5.06957440979603,602.0,0.01033819798848002,-98,430.25,0.0,74.86490912068119,22.74,69.94,-0.07720061058629157,38.63015700264575,32.995,11.82,4.58
2012-12-01,1164.37908496732,0.46,10.55871559633028,0.4046946406314915,278.8,4814,797.3,3.5,0.05919742143432716,0.2244122780002053,4634,1948.2,1667,0.1710043878103022,0.1564427134047386,38.91,0,0.1605536736362576,14.31,0.1611828404831321,17.48,-574,356.3,-12.28373266078184,16.1,-2864,23.87,401.7,0.008471394037066881,82.92525238480466,1150.9,34.33573635427394,356.3,0.1794871794871795,2.919467244564517,6522,18.29,2663,1708,2864,0.6049810046433094,87,1.22,0.3518747424804285,3,4.070085922285114,838.1,0.01097179693795326,-98,397.42,0.0,74.44035571910457,20.4,125.75,-0.1488997808008043,32.76992894310817,38.425,12.72,4.59
2013-03-01,1717.840375586854,0.47,8.890225563909775,0.4177589414926607,284.2,4837,838.3,3.95,0.05719711726061247,0.2122531795912307,4918,2020.7,1493,0.1807982235727226,0.1509908776344762,39.42,0,0.189076557929017,14.06,0.1661879359868692,17.64,-610,365.9,-13.52543507362785,-302.4,-2744,22.79,409.4,0.008165764801788749,80.95263240054032,1182.4,28.62346625766871,387.3,0.2051282051282051,2.858407699637047,6709,19.16,3180,1872,2744,0.5303530246585063,123,1.24,0.3588957055214724,3,4.298744334508659,1.3,0.01054492556441384,-98,430.85,0.0,77.7463109256223,21.32,72.19,-0.01892949873487526,37.06157098974739,32.285,12.84,4.44
2013-06-01,1372.347266881029,0.49,13.26063829787234,0.4209583171016751,300.4,5134,914.8,3.78,0.05534046535287442,0.2312604108828429,5218,2161.2,1689,0.2038770053475933,0.2855421686746988,40.39,0,0.2552850816842211,13.9,0.1925367209210003,18.0,-647,426.8,-9.945697192820983,-316.7,-2901,24.22,415.0,0.007888575573769412,78.03290374028028,1246.5,31.73022731542363,457.9,0.1951219512195121,2.77981965337307,7012,21.19,3167,1878,2901,0.5756062251176258,122,1.27,0.3527422990232907,3,5.120313691047728,316.5,0.01035974535911774,-98,501.75,0.0,75.91272104962921,23.22,50.33,0.01398956978506249,45.19971770720905,36.66,9.5,3.55
2013-09-01,29160.0,0.53,12.44434782608696,0.401759888482314,319.6,5739,874.6,3.58,0.05354927191061523,0.1826777117578176,5538,2305.7,1969,0.2188507691494421,0.2307259425998875,36.08,0,-0.01640906449738522,13.86,0.1542072950523656,17.24,-681,437.4,-8.43034734917733,-223.6,-3361,23.15,453.4,0.007521954572337399,76.07614333966393,1431.1,34.86189801699717,378.6,0.1521739130434783,2.801455731721477,7617,16.42,3066,1878,3361,0.5587340876944837,118,1.23,0.3325070821529745,3,5.320323960344086,763.6,0.01004785117960165,-98,423.19,0.0,74.14992779309439,18.35,31.84,0.04946165699107374,49.66808219508,46.4475,13.63,4.4
2013-12-01,346.0587326120556,0.53,11.34247787610619,0.3831327260897853,324.3,6148,1073.8,3.46,0.05159334889148191,0.264614731479516,5862,2355.5,1999,0.2090647777435581,0.2568060623070447,43.63,0,0.5730964722459864,13.77,0.1631994261119081,16.77,-719,447.8,-9.112185686653772,-40.9,-3747,22.36,450.5,0.007167444574095683,73.64490429816775,1281.7,32.57822685788788,577.3,0.1521739130434783,2.804590965156533,8135,24.51,3206,1987,3747,0.6137672516612711,118,1.21,0.3238265971316819,6,6.193995205875757,1162.2,0.009789381563593932,-98,625.18,0.0,75.42716656422864,26.54,107.28,0.5218340163192903,62.5104516171935,60.23,12.89,5.0
