파일,항목,기간,N,lag=3,lag=2,lag=1,lag=0,lag=-1,lag=-2,lag=-3,lag=-4,lag=-5,lag=-6,lag=-7,lag=-8,lag=-9,lag=-10,lag=-11,lag=-12,lag=-13,highest corr,best lag (highest corr)
원유 가격,Europe Brent Spot Price FOB (Dollars per Barrel),2011/07 ~ 2021/12,126,0.4625771685437304,0.4307463096529971,0.4022665218156829,0.36854001378741313,0.3401917516193489,0.30024649611715837,0.2507740060964085,0.19922282834464491,0.14433670112127037,0.08255412391563458,0.01894684347531204,-0.03762083962278096,-0.08569380489763542,-0.12757460729256706,-0.1682656396726043,-0.21548488711592664,-0.2736530100141988,0.4625771685437304,3
현대제철 주가,Open,2011/07 ~ 2021/12,126,0.1914246150687382,0.17377205793809436,0.16426040655037766,0.15647295971173872,0.16009596941724433,0.14748613938129498,0.11965796335849391,0.07600026658371897,0.028710962565003214,-0.024914885875561923,-0.08556531595998097,-0.1543945550590799,-0.21482595723619552,-0.2580826702113616,-0.29544631425203566,-0.3407559883648719,-0.3922423575053394,0.1914246150687382,-13
현대제철 주가,High,2011/07 ~ 2021/12,126,0.1922381707177235,0.174934968545262,0.16597382004031191,0.15879375445823257,0.16318567572843198,0.15122794748686047,0.12392714201421164,0.08054790467579737,0.03398592401525223,-0.019578752991030863,-0.08007690364318407,-0.14903021716385179,-0.20983567999221012,-0.2530044708363395,-0.290598103504389,-0.33631415737724735,-0.3880240730898556,0.1922381707177235,-13
현대제철 주가,Low,2011/07 ~ 2021/12,126,0.19125600860583564,0.17285231095503387,0.16289831169592747,0.1540940577929366,0.15685805546510165,0.14420176527302828,0.11622959419268833,0.07229146068967357,0.0248281393868052,-0.029014471204997023,-0.08988431734617792,-0.1582356630173819,-0.21876283152754242,-0.26250953540230254,-0.29965450932931614,-0.3444093407669811,-0.3954518518412541,0.19125600860583564,-13
현대제철 주가,Close,2011/07 ~ 2021/12,126,0.19084521207977906,0.17285784419935218,0.1633057728193029,0.15541680168715172,0.15911895738319537,0.14727082576348474,0.11986386215217201,0.07621548645161332,0.02944155226099561,-0.024199102526077074,-0.08482596742132875,-0.15344968213754137,-0.21436600707324419,-0.2579801239964941,-0.2953074887194873,-0.3403556419075252,-0.3914918938819242,0.19084521207977906,-13
현대제철 주가,Volume,2011/07 ~ 2021/12,126,0.06277588573022323,0.11224596750327774,0.18024326338522817,0.27657851546044143,0.3803139633053746,0.4645934488824779,0.5310040899225216,0.5724976915139023,0.6453773973762075,0.6680412795069196,0.7067835848793669,0.7112493355586671,0.67120139725966,0.7233664639838137,0.717849530419781,0.706414474634462,0.6841025842578253,0.7233664639838137,-10
현대제철 주가,Change,2011/07 ~ 2021/12,126,-0.06617248538955825,-0.06644856505091987,-0.06981326932366061,-0.05781477937170913,-0.04493208537450648,0.05900694929335287,0.12256180872789484,0.15521839099832238,0.22261030920359484,0.2643367940669808,0.26547837030568755,0.287046635026942,0.22911062797962156,0.19093890070941502,0.17149828187287736,0.17404879883871285,0.19179829831445624,0.287046635026942,-8
원달러 환율,Close,2011/07 ~ 2021/12,126,0.035207406409304184,0.05333261176644604,0.05556071953957955,0.04714256843860539,0.017954992532693295,-0.01536483882957758,-0.043106166287571746,-0.06855380226657612,-0.0800132287248624,-0.07200651276029746,-0.02500884117637127,0.0496575695721062,0.12697148507782488,0.18880501000091088,0.258253443679769,0.3318368451067347,0.41148883621829224,0.41148883621829224,-13
원달러 환율,Open,2011/07 ~ 2021/12,126,0.035095765373680546,0.05326016032358726,0.055003739469459106,0.04651101936513756,0.017796740381875818,-0.015405322057544558,-0.042681712261241574,-0.0677729498706924,-0.07835822924092768,-0.06845486586227134,-0.02021449733870258,0.05488416999640751,0.13167435063645974,0.19297365494430332,0.26228629139046533,0.33621982159006597,0.41498392458679595,0.41498392458679595,-13
원달러 환율,High,2011/07 ~ 2021/12,126,0.022485316704730314,0.043035806102692586,0.04664885046101463,0.03932199474637674,0.012467304300702446,-0.019315341048546184,-0.04523753147232727,-0.06963759565628531,-0.08014914781091818,-0.0710731972308329,-0.02322884601075402,0.05061361120124835,0.1271607393774971,0.18770648640588383,0.25591134281738487,0.32859695423687957,0.40773848759845893,0.40773848759845893,-13
원달러 환율,Low,2011/07 ~ 2021/12,126,0.04611397767420426,0.06270081698857331,0.06334537556087982,0.05394861430960947,0.023472492336573277,-0.010898753913752276,-0.039279613928241155,-0.06499024396223617,-0.0769975891913659,-0.06882956802807096,-0.021861062188754207,0.05293274042309327,0.1303966334860895,0.19315768820431795,0.26305375970443057,0.33738545468231973,0.4172338748199978,0.4172338748199978,-13
원달러 환율,Change,2011/07 ~ 2021/12,126,0.014948547350997175,0.022070708719635696,0.049637208453181085,0.05642164171951089,0.04952636690185051,0.055591112573110876,0.043315079144785565,0.04134243269010034,0.01562875984754412,-0.048447937619338535,-0.10159727828199866,-0.11913298270261571,-0.09945406478477806,-0.08160820229905971,-0.09211186277260691,-0.10972950786689778,-0.09697386261862433,0.05642164171951089,-8
